# R@VT IREC 2026 (Up to date)
# 3169 data points written for 15 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (23.1 m/s):  "SkyAngle Classic II 36 [Cd 1.34 (8.4 oz) 56.6 in^3] With Shock Cord"
#   Recovery device deployment at high speed (23.7 m/s):  "SkyAngle Classic Cert-3 XL (MUTD)"
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Latitude (° N),Longitude (° E),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Gravitational acceleration (m/s²),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.06,0.038150163371692,201.2061501633717,2.142217039751784,2.159180287043851,80.25128357295448,80.69333007820535,37.194790865615495,-80.39436101068726,0,0,0,9.798606897176102,0.002,0.024252042
0.062,0.042597101748766,201.21059710174876,2.305722226522852,2.323553336083004,83.25395119084195,83.71253722876845,37.194790865615495,-80.39436100440999,0,0,0,9.798606883497737,0.002,0.024674
0.064,0.04737705602638,201.2153770560264,2.475233036097284,2.493968445909322,86.2569062231215,86.73203337688247,37.1947908656155,-80.39436099773847,0,0,0,9.79860686879505,0.002,0.025087958
0.066,0.052502038024349,201.22050203802436,2.650750042370003,2.67042575028086,89.26014773166803,89.75181757925483,37.194790865615516,-80.39436099065851,0,0,0,9.798606853031085,0.002,0.025509542
0.068,0.057984060708385,201.22598406070838,2.832273817333926,2.852925451841979,92.2636747526256,92.77188886672043,37.19479086561551,-80.39436098315589,0,0,0,9.798606836168902,0.002,0.02594475
0.07,0.063835138186239,201.23183513818626,3.019804931028641,3.041467808928966,95.26748629654503,95.79224624437987,37.194790865615516,-80.39436097521636,0,0,0,9.79860681817154,0.002,0.026426417
0.072,0.070065311760727,201.23806531176072,3.210383013066468,3.23307616158804,95.31059513539184,95.8355925387627,37.19479086561552,-80.39436096682805,0,0,0,9.798606799008114,0.002,0.026842333
0.074,0.076676727714485,201.24467672771448,3.401047309062129,3.424773376349208,95.35370026990647,95.87893510840885,37.19479086561553,-80.39436095798841,0,0,0,9.798606778672024,0.002,0.027254833
0.076,0.083669558468074,201.25166955846808,3.591797811690764,3.616559101510217,95.39680178272337,95.92227403640798,37.19479086561553,-80.39436094869727,0,0,0,9.798606757162736,0.002,0.027681708
0.078,0.091043976427569,201.25904397642756,3.782634513786052,3.808433054620392,95.43989974988737,95.96560939922374,37.19479086561554,-80.39436093895438,0,0,0,9.798606734479723,0.002,0.028113625
0.08,0.09880015398486,201.26680015398486,3.973557408327826,4.000395005967063,95.48299424162582,96.00894126747032,37.194790865615545,-80.39436092875957,0,0,0,9.798606710622453,0.002,0.028540042
0.082,0.106938263517933,201.27493826351795,4.164566488431105,4.192444766576809,95.52608532299743,96.05226970656483,37.19479086561555,-80.39436091811261,0,0,0,9.798606685590395,0.002,0.02919725
0.084,0.115458477391132,201.28345847739115,4.355661747336324,4.384582179353865,95.56917305444104,96.09559477727899,37.19479086561555,-80.39436090701331,0,0,0,9.798606659383022,0.002,0.029664042
0.086,0.124360967955399,201.2923609679554,4.54684317840057,4.576807112438432,95.61225749224461,96.1389165362108,37.19479086561556,-80.39436089546146,0,0,0,9.798606631999803,0.002,0.030110875
0.088,0.1336459075485,201.3016459075485,4.738110775089696,4.769119454161867,95.65533868894828,96.18223503618985,37.194790865615566,-80.39436088345686,0,0,0,9.798606603440208,0.002,0.030608792
0.09,0.143313468495236,201.31131346849523,4.929464530971184,4.961519109167896,95.69841669369319,96.22555032662794,37.194790865615566,-80.39436087099932,0,0,0,9.798606573703706,0.002,0.031012167
0.092,0.153363823107638,201.32136382310765,5.120904439707653,5.154005995396891,95.74149155252536,96.26886245382472,37.19479086561557,-80.3943608580886,0,0,0,9.798606542789761,0.002,0.031394708
0.094,0.163797143685155,201.33179714368515,5.312430495050946,5.346580041717068,95.78456330866204,96.3121714612355,37.19479086561557,-80.39436084472455,0,0,0,9.798606510697855,0.002,0.031780917
0.096,0.174613602514823,201.34261360251483,5.504042690836709,5.539241186046144,95.82763200272565,96.35547738970644,37.19479086561558,-80.39436083090689,0,0,0,9.79860647742745,0.002,0.032163292
0.098,0.185813371871427,201.35381337187144,5.695741020979411,5.731989373848834,95.87069767295122,96.3987802776832,37.19479086561559,-80.39436081663551,0,0,0,9.798606442978018,0.002,0.032657083
0.1,0.197396624017658,201.36539662401768,5.887525479467761,5.924824556925199,95.91376035537041,96.44208016139591,37.19479086561559,-80.39436080191012,0,0,0,9.798606407349029,0.002,0.033125083
0.102,0.209363531204256,201.37736353120425,6.079396060360465,6.117746692426117,95.95682008397577,96.48537707502436,37.1947908656156,-80.39436078673056,0,0,0,9.798606370539956,0.002,0.033519625
0.104,0.221714265670142,201.38971426567014,6.271352757782299,6.310755742047665,95.99987689086775,96.52867105084582,37.19479086561561,-80.39436077109663,0,0,0,9.798606332550266,0.002,0.033903833
0.106,0.234448999642553,201.40244899964256,6.46339556592046,6.503851671367515,96.04293080638698,96.57196211936801,37.19479086561562,-80.3943607550081,0,0,0,9.798606293379427,0.002,0.034292792
0.108,0.247567905337156,201.41556790533716,6.655524479021166,6.697034449294941,96.0859818592333,96.61525030944892,37.19479086561562,-80.3943607384648,0,0,0,9.798606253026914,0.002,0.034678458
0.11,0.261071154958172,201.42907115495817,6.847739491386483,6.890304047612299,96.12903007657376,96.6585356484052,37.19479086561562,-80.39436072146648,0,0,0,9.798606211492196,0.002,0.035067167
0.112,0.274958920698475,201.4429589206985,7.040040597371364,7.083660440590702,96.17207548414032,96.70181816211057,37.19479086561562,-80.39436070401298,0,0,0,9.798606168774745,0.002,0.035452917
0.114,0.289231374739701,201.4572313747397,7.232427791380863,7.277103604666184,96.21511810631904,96.74509787508539,37.19479086561562,-80.39436068610408,0,0,0,9.798606124874029,0.002,0.035845542
0.116,0.303888689252344,201.47188868925235,7.424901067867531,7.470633518165525,96.25815796623102,96.78837481057815,37.19479086561562,-80.39436066773956,0,0,0,9.798606079789518,0.002,0.036237583
0.118,0.318931036395849,201.48693103639584,7.617460421328955,7.664250161073015,96.30119508580688,96.83164899064023,37.19479086561564,-80.39436064891926,0,0,0,9.798606033520683,0.002,0.03665375
0.12,0.334358588318699,201.5023585883187,7.810105846305453,7.857953514831205,96.34422948585461,96.87492043619427,37.194790865615644,-80.39436062964293,0,0,0,9.798605986066994,0.002,0.037031542
0.122,0.350171517158499,201.5181715171585,8.002837337377889,8.051743562169946,96.38726118612232,96.91818916709715,37.19479086561565,-80.39436060991038,0,0,0,9.798605937427924,0.002,0.037391458
0.124,0.366369995042052,201.53436999504206,8.195654889165608,8.245620286959161,96.43029020535572,96.96145520219783,37.19479086561565,-80.39436058972142,0,0,0,9.798605887602944,0.002,0.037753208
0.126,0.38295419408544,201.55095419408545,8.388558496324494,8.43958367408152,96.47331656135113,97.00471855939067,37.19479086561566,-80.39436056907583,0,0,0,9.79860583659152,0.002,0.038106167
0.128,0.399924286394091,201.5679242863941,8.581548153545112,8.633633709321982,96.51634027100485,97.04797925566503,37.194790865615666,-80.39436054797342,0,0,0,9.798605784393127,0.002,0.038462625
0.13,0.417280444062845,201.58528044406285,8.774623855550958,8.827770379271605,96.55936135035827,97.09123730715065,37.19479086561567,-80.39436052641396,0,0,0,9.798605731007228,0.002,0.039029833
0.132,0.435022839176022,201.60302283917602,8.967785597096793,9.021993671243528,96.60237981464034,97.13449272916037,37.194790865615666,-80.3943605043973,0,0,0,9.798605676433308,0.002,0.03946725
0.134,0.453151643807483,201.62115164380748,9.161033372967053,9.216303573199324,96.64539567830663,97.17774553622941,37.19479086561568,-80.39436048192319,0,0,0,9.798605620670825,0.002,0.039886708
0.136,0.471667030020684,201.6396670300207,9.354367177974344,9.41070007368428,96.68840895507564,97.2209957421518,37.19479086561568,-80.3943604589914,0,0,0,9.798605563719255,0.002,0.040280875
0.138,0.490569169868735,201.65856916986874,9.547787006958004,9.60518316177033,96.73141965796307,97.26424336001496,37.19479086561568,-80.3943604356018,0,0,0,9.798605505578067,0.002,0.040644625
0.14,0.509858235394448,201.67785823539447,9.74129285478272,9.799752827005621,96.77442779931336,97.30748840223131,37.194790865615694,-80.39436041175414,0,0,0,9.798605446246736,0.002,0.041003375
0.142,0.529534398630391,201.6975343986304,9.934884716337228,9.994409059369788,96.81743339082954,97.35073088056835,37.194790865615694,-80.39436038744824,0,0,0,9.79860538572473,0.002,0.041431375
0.144,0.549597831598931,201.71759783159894,10.128562586533047,10.189151849234229,96.86043644360058,97.39397080617613,37.1947908656157,-80.39436036268386,0,0,0,9.798605324011517,0.002,0.041861167
0.146,0.570048706312279,201.7380487063123,10.322326460303282,10.383981187326684,96.90343696812786,97.4372081896139,37.19479086561571,-80.39436033746084,0,0,0,9.798605261106571,0.002,0.042221
0.148,0.590887194772537,201.75888719477254,10.516176332601477,10.578897064699646,96.94643497434937,97.48044304087435,37.19479086561571,-80.39436031177894,0,0,0,9.798605197009362,0.002,0.042574583
0.15,0.612113468971728,201.78011346897173,10.710112198400504,10.773899472702029,96.98943047166257,97.52367536940672,37.194790865615715,-80.39436028563799,0,0,0,9.798605131719363,0.002,0.042922583
0.152,0.633727700891843,201.80172770089186,10.90413405269151,10.968988402953796,97.03242346894605,97.5669051841385,37.19479086561572,-80.39436025903775,0,0,0,9.798605065236043,0.002,0.043277417
0.154,0.655730062504871,201.82373006250486,11.098241890482898,11.164163847323122,97.07541397457982,97.6101324934959,37.19479086561572,-80.39436023197804,0,0,0,9.798604997558874,0.002,0.043623208
0.156,0.678120725772835,201.84612072577283,11.292435706799344,11.359425797905821,97.11840199646453,97.65335730542303,37.19479086561573,-80.39436020445865,0,0,0,9.798604928687327,0.002,0.043966583
0.158,0.700899862647823,201.86889986264782,11.486715496680866,11.554774247006785,97.16138754203938,97.6965796274001,37.19479086561573,-80.3943601764794,0,0,0,9.798604858620873,0.002,0.044323125
0.16,0.724067645072017,201.89206764507202,11.68108125518191,11.75020918712317,97.20437061829927,97.73979946646051,37.194790865615744,-80.39436014804005,0,0,0,9.798604787358983,0.002,0.044651667
0.162,0.747624244977722,201.91562424497772,11.875532977370483,11.945730610929171,97.24735123181092,97.7830168292072,37.194790865615744,-80.3943601191404,0,0,0,9.798604714901126,0.002,0.045002958
0.164,0.771569834287392,201.9395698342874,12.07007065832731,12.141338511262203,97.29032938872808,97.8262317218278,37.194790865615744,-80.39436008978026,0,0,0,9.798604641246776,0.002,0.045353542
0.166,0.795904584913654,201.96390458491365,12.264694293145022,12.337032881110312,97.33330509480608,97.8694441501093,37.19479086561575,-80.39436005995944,0,0,0,9.798604566395408,0.002,0.045685292
0.168,0.820628668759331,201.98862866875933,12.459403876927372,12.532813713600708,97.37627835541541,97.91265411945183,37.19479086561576,-80.3943600296777,0,0,0,9.798604490346486,0.002,0.046016125
0.17,0.845742257717466,202.01374225771747,12.654199404788484,12.728681001989306,97.41924917555478,97.9558616348816,37.19479086561576,-80.39435999893489,0,0,0,9.798604413099486,0.002,0.046340042
0.172,0.871245523671337,202.03924552367135,12.849080871852115,12.924634739651154,97.46221755986345,97.99906670106343,37.194790865615765,-80.39435996773074,0,0,0,9.798604334653877,0.002,0.046663167
0.174,0.897138638494482,202.0651386384945,13.04404827325095,13.120674920071657,97.50518351263297,98.04226932231252,37.194790865615765,-80.39435993606509,0,0,0,9.798604255009128,0.002,0.0470195
0.176,0.923421774050711,202.09142177405073,13.239101604125924,13.316801536838554,97.54814703781827,98.08546950260558,37.19479086561578,-80.39435990393773,0,0,0,9.798604174164717,0.002,0.047350625
0.178,0.950095102194122,202.11809510219413,13.434240859625547,13.513014583634506,97.59110813904839,98.12866724559163,37.194790865615786,-80.39435987134844,0,0,0,9.798604092120112,0.002,0.047678958
0.18,0.97715879476912,202.14515879476912,13.629466034905274,13.70931405423032,97.6340668196364,98.171862554602,37.194790865615786,-80.39435983829705,0,0,0,9.798604008874783,0.002,0.048001375
0.182,1.004613023610426,202.17261302361044,13.824777125126879,13.905699942478659,97.67702308258922,98.21505543266017,37.19479086561579,-80.39435980478335,0,0,0,9.798603924428201,0.002,0.048327708
0.184,1.03245796054309,202.2004579605431,14.020174125457848,14.102172242308276,97.71997693061667,98.25824588249088,37.1947908656158,-80.39435977080707,0,0,0,9.798603838779844,0.002,0.048653292
0.186,1.060693777382502,202.22869377738252,14.215657031070798,14.298730947718662,97.76292836614019,98.30143390652891,37.19479086561579,-80.39435973636809,0,0,0,9.798603751929175,0.002,0.049119792
0.188,1.089320645934403,202.2573206459344,14.41122583714291,14.495376052775097,97.80587739130155,98.34461950692784,37.1947908656158,-80.39435970146617,0,0,0,9.79860366387567,0.002,0.049461583
0.19,1.118338737994892,202.2863387379949,14.606880538855371,14.692107551604067,97.84882400797026,98.38780268556748,37.1947908656158,-80.39435966610112,0,0,0,9.798603574618804,0.002,0.049806083
0.192,1.147748225350433,202.31574822535043,14.802621131392847,14.88892543838901,97.89176821775165,98.43098344406197,37.19479086561581,-80.39435963027273,0,0,0,9.798603484158042,0.002,0.05013375
0.194,1.177549279777864,202.34554927977788,14.998447609942952,15.085829707366363,97.93471002199409,98.47416178376714,37.19479086561582,-80.3943595939808,0,0,0,9.79860339249286,0.002,0.050459708
0.196,1.2077420730444,202.37574207304442,15.194359969695746,15.28282035282188,97.97764942179603,98.51733770578748,37.19479086561583,-80.39435955722512,0,0,0,9.798603299622725,0.002,0.0508595
0.198,1.238326776907638,202.40632677690763,15.390358205843244,15.479897369087201,98.02058641801233,98.56051121098255,37.19479086561583,-80.39435952000547,0,0,0,9.798603205547115,0.002,0.052884208
0.2,1.269303563115561,202.43730356311556,15.58644231357893,15.67706075053667,98.06352101126122,98.60368229997401,37.194790865615836,-80.39435948232169,0,0,0,9.798603110265496,0.002,0.053251667
0.202,1.300672603406539,202.46867260340653,15.782612288097296,15.874310491584334,98.10645320193002,98.64685097315129,37.194790865615836,-80.39435944417355,0,0,0,9.798603013777345,0.002,0.053569583
0.204,1.332434069509332,202.50043406950934,15.97886812459338,16.071646586681158,98.14938299018132,98.69001723067788,37.19479086561584,-80.39435940556083,0,0,0,9.79860291608213,0.002,0.053895083
0.206,1.364588133143092,202.5325881331431,16.175209818262324,16.269069030312412,98.1923103759584,98.73318107249675,37.19479086561584,-80.39435936648334,0,0,0,9.798602817179324,0.002,0.05420425
0.208,1.397134966017358,202.56513496601735,16.371637364298948,16.46657781699523,98.23523535899093,98.77634249833609,37.19479086561584,-80.3943593269409,0,0,0,9.798602717068402,0.002,0.054517083
0.21,1.430074739832061,202.59807473983207,16.568150757897314,16.664172941276288,98.27815793879988,98.81950150771421,37.194790865615865,-80.39435928693331,0,0,0,9.798602615748834,0.001,0.054879292
0.211,1.446692033245676,202.6146920332457,16.666439646055192,16.76300287834489,98.29961832728996,98.84108010602364,37.194790865615865,-80.39435926675499,0,0,0,9.79860256463564,0.0015,0.055281625
0.2125,1.471802293091401,202.6398022930914,16.8139156855481,16.91129073405003,98.33510094881488,98.87675817574757,37.194790865615865,-80.39435923626935,0,0,0,9.798602487398902,0.002,0.055815583
0.2145,1.505626826203883,202.6736268262039,17.01063319656721,17.109091136544613,98.38240995214004,98.9243277702889,37.194790865615865,-80.39435919521434,0,0,0,9.7986023833579,0.002,0.05633525
0.2165,1.539844888955525,202.70784488895552,17.207445324265848,17.306986692201324,98.42971762915104,98.97189603121039,37.194790865615865,-80.39435915369347,0,0,0,9.79860227810644,0.002,0.056842958
0.2185,1.574456670577033,202.74245667057704,17.404352065988977,17.504977397842246,98.47702397740743,99.01946295605809,37.194790865615865,-80.39435911170649,0,0,0,9.79860217164394,0.002,0.05736175
0.2205,1.609462360293795,202.7774623602938,17.601353419076496,17.70306325030663,98.52432899428575,99.06702854219414,37.19479086561587,-80.39435906925323,0,0,0,9.79860206396982,0.002,0.057872417
0.2225,1.644862147325876,202.8128621473259,17.798449380862873,17.901244246449313,98.57163267698353,99.11459278680061,37.19479086561588,-80.3943590263334,0,0,0,9.798601955083498,0.002,0.058353625
0.2245,1.680656220888003,202.84865622088802,17.9956399486768,18.09952038313924,98.61893502252295,99.16215568688327,37.194790865615886,-80.39435898294681,0,0,0,9.79860184498439,0.002,0.058826
0.2265,1.716844770189556,202.88484477018957,18.192925119840837,18.297891657258063,98.66623602775492,99.20971723927569,37.19479086561589,-80.39435893909325,0,0,0,9.79860173367191,0.002,0.059305542
0.2285,1.753427984434551,202.92142798443456,18.39030489167108,18.496358065698807,98.71353568936225,99.2572774406424,37.19479086561589,-80.39435889477248,0,0,0,9.798601621145487,0.002,0.059766375
0.2305,1.790406052821632,202.95840605282163,18.587779261476822,18.694919605364614,98.76083400386348,99.3048362874828,37.19479086561591,-80.39435884998426,0,0,0,9.79860150740453,0.002,0.060242125
0.2325,1.827779164544052,202.99577916454405,18.785348226560238,18.89357627316754,98.80813096761595,99.35239377613412,37.19479086561591,-80.3943588047284,0,0,0,9.798601392448463,0.002,0.060703292
0.2345,1.865547508789663,203.03354750878967,18.983011784216053,19.092328066027413,98.8554265768192,99.39994990277499,37.19479086561591,-80.39435875900463,0,0,0,9.798601276276697,0.002,0.061164042
0.2365,1.903711274740899,203.0717112747409,19.18076993173124,19.29117498087076,98.90272082751794,99.44750466342832,37.19479086561591,-80.39435871281276,0,0,0,9.798601158888655,0.002,0.061622917
0.2385,1.942270651574758,203.11027065157475,19.378622666384707,19.490117014629767,98.95001371560517,99.4950580539645,37.19479086561592,-80.39435866615257,0,0,0,9.798601040283753,0.002,0.062071708
0.2405,1.981225828462789,203.1492258284628,19.576569985446998,19.689154164241305,98.99730523682507,99.54261007010427,37.19479086561592,-80.39435861902382,0,0,0,9.798600920461416,0.002,0.062551792
0.2425,2.020576994571072,203.18857699457106,19.77461188618,19.888286426645998,99.0445953867756,99.59016070742133,37.19479086561593,-80.39435857142628,0,0,0,9.798600799421054,0.002,0.063284667
0.2445,2.060324339060204,203.2283243390602,19.972748365836654,20.087513798787317,99.09188416091158,99.63770996134546,37.19479086561592,-80.39435852335976,0,0,0,9.798600677162087,0.002,0.063791875
0.2465,2.100468051085278,203.26846805108528,20.170979421660665,20.28683627761072,99.13917155454688,99.68525782716473,37.19479086561593,-80.394358474824,0,0,0,9.798600553683935,0.002,0.064312542
0.2485,2.141008319795863,203.30900831979588,20.36930505088623,20.48625386006288,99.18645756285736,99.73280430002842,37.19479086561593,-80.39435842581877,0,0,0,9.798600428986013,0.002,0.064781292
0.2505,2.181945334335989,203.34994533433598,20.567725250737762,20.685766543090846,99.233742180883,99.78034937494921,37.194790865615936,-80.3943583763439,0,0,0,9.798600303067744,0.002,0.065248583
0.2525,2.223279283844124,203.39127928384414,20.76624001842962,20.88537432364133,99.2810254035304,99.82789304680563,37.194790865615936,-80.3943583263991,0,0,0,9.798600175928549,0.002,0.065702167
0.2545,2.265010357453155,203.43301035745316,20.964849351165846,21.085077198659985,99.32830722557519,99.8754353103445,37.19479086561595,-80.3943582759842,0,0,0,9.798600047567836,0.002,0.066148583
0.2565,2.307138744290365,203.47513874429038,21.163553246139898,21.284875165090714,99.375587641664,99.92297616018301,37.19479086561595,-80.39435822509894,0,0,0,9.798599917985028,0.002,0.066616958
0.2585,2.349664633477414,203.5176646334774,21.362351700534408,21.484768219875015,99.42286664631676,99.97051559081088,37.19479086561596,-80.39435817374313,0,0,0,9.798599787179548,0.002,0.067082875
0.2605,2.392588214130317,203.56058821413032,21.561244711520917,21.68475635995134,99.4701442339288,100.0180535965926,37.19479086561595,-80.39435812191653,0,0,0,9.798599655150808,0.002,0.067551292
0.2625,2.43590967535942,203.60390967535943,21.760232276259636,21.88483958225449,99.51742039877288,100.06559017176932,37.19479086561596,-80.39435806961886,0,0,0,9.798599521898232,0.002,0.068012125
0.2645,2.479629206269378,203.6476292062694,21.9593143918992,22.085017883715032,99.56469513500092,100.11312531046079,37.19479086561597,-80.39435801684999,0,0,0,9.79859938742123,0.002,0.068503042
0.2665,2.523746995959131,203.69174699595914,22.158491055576427,22.28529126125873,99.61196843664624,100.16065900666746,37.19479086561597,-80.39435796360965,0,0,0,9.79859925171923,0.002,0.068965125
0.2685,2.568263233521881,203.7362632335219,22.357762264416092,22.485659711806004,99.65924029762512,100.2081912542721,37.19479086561597,-80.39435790989761,0,0,0,9.798599114791646,0.002,0.069502958
0.2705,2.613178108045069,203.78117810804508,22.55712801553068,22.6861232322714,99.70651071173876,100.25572204704176,37.194790865615985,-80.39435785571366,0,0,0,9.798598976637894,0.002,0.069979708
0.2725,2.658491808610346,203.82649180861034,22.756588306020166,22.886681819563094,99.75377967267482,100.30325137862933,37.194790865615985,-80.39435780105758,0,0,0,9.798598837257398,0.002,0.070463
0.2745,2.70420452429355,203.87220452429355,22.95614313297179,23.087335470582392,99.80104717400935,100.35077924257548,37.194790865615985,-80.39435774592913,0,0,0,9.798598696649572,0.002,0.070892417
0.2765,2.750316444164684,203.9183164441647,23.155792493459828,23.28808418222327,99.84831320920823,100.3983056323101,37.194790865615985,-80.39435769032809,0,0,0,9.798598554813838,0.002,0.07134375
0.2785,2.796827757287882,203.96482775728788,23.35553638454539,23.488927951371902,99.89557777162874,100.44583054115387,37.19479086561599,-80.39435763425426,0,0,0,9.79859841174961,0.002,0.0717805
0.2805,2.84373865272139,204.0117386527214,23.55537480327618,23.68986677490624,99.94284085452112,100.49335396231986,37.194790865615985,-80.39435757770738,0,0,0,9.798598267456311,0.002,0.072239833
0.2825,2.891049319517535,204.05904931951756,23.75530774668631,23.890900649695563,99.99010245103027,100.54087588891518,37.19479086561599,-80.39435752068727,0,0,0,9.798598121933358,0.002,0.072672917
0.2845,2.938759946722698,204.10675994672272,23.955335211796065,24.09202957260008,100.03736255419676,100.58839631394213,37.194790865616,-80.39435746319366,0,0,0,9.798597975180169,0.002,0.073265
0.2865,2.986870723377287,204.1548707233773,24.155457195611717,24.29325354047052,100.08462115695859,100.63591523029974,37.194790865616,-80.39435740522633,0,0,0,9.798597827196163,0.002,0.073738083
0.2885,3.035381838515708,204.20338183851572,24.355673695125308,24.494572550147748,100.13187825215255,100.68343263078539,37.19479086561601,-80.3943573467851,0,0,0,9.798597677980757,0.002,0.074205333
0.2905,3.084293481166337,204.25229348116633,24.555984707314458,24.695986598462383,100.1791338325152,100.73094850809562,37.19479086561601,-80.39435728786971,0,0,0,9.798597527533373,0.002,0.074670583
0.2925,3.133605840351491,204.3016058403515,24.756390229142156,24.897495682234428,100.22638789068456,100.7784628548279,37.194790865616014,-80.39435722847995,0,0,0,9.798597375853431,0.002,0.075097333
0.2945,3.183319105087397,204.3513191050874,24.95689025755657,25.09909979827292,100.27364041920121,100.8259756634817,37.194790865616014,-80.39435716861556,0,0,0,9.79859722294034,0.002,0.075521792
0.2965,3.233433464384165,204.40143346438418,25.157484789490855,25.30079894337559,100.32089141050935,100.8734869264596,37.19479086561602,-80.39435710827638,0,0,0,9.798597068793532,0.002,0.075944667
0.2985,3.283949107245754,204.45194910724575,25.358173821862962,25.5025931143285,100.36814085695816,100.92099663606868,37.19479086561602,-80.39435704746214,0,0,0,9.798596913412414,0.002,0.076365542
0.3005,3.334866222669946,204.50286622266995,25.55895735157544,25.704482307905742,100.41538875080299,100.9685047845216,37.19479086561603,-80.39435698617262,0,0,0,9.798596756796414,0.002,0.076819292
0.3025,3.386184999648311,204.55418499964833,25.75983537551526,25.906466520869095,100.4626350842063,101.01601136393764,37.194790865616035,-80.39435692440763,0,0,0,9.798596598944945,0.002,0.077246792
0.3045,3.437905627166177,204.60590562716618,25.960807890553617,26.10854574996774,100.50987984923883,101.06351636634388,37.19479086561603,-80.3943568621669,0,0,0,9.798596439857429,0.002,0.077723125
0.3065,3.4900282942026,204.6580282942026,26.16187489354577,26.310719991937923,100.55712303788077,101.11101978367633,37.194790865616035,-80.39435679945024,0,0,0,9.798596279533278,0.002,0.078155
0.3085,3.542553189730329,204.71055318973035,26.363036381330847,26.51298924350269,100.60436464202256,101.15852160778076,37.194790865616035,-80.39435673625742,0,0,0,9.79859611797192,0.002,0.078578917
0.3105,3.595480502715774,204.7634805027158,26.564292350731655,26.715353501371588,100.65160465346608,101.2060218304139,37.19479086561604,-80.39435667258819,0,0,0,9.798595955172768,0.002,0.07901
0.3125,3.648810422118978,204.81681042211898,26.76564279855453,26.917812762240356,100.69884306392551,101.25352044324428,37.19479086561604,-80.39435660844238,0,0,0,9.798595791135245,0.002,0.079435208
0.3145,3.702543136893576,204.8705431368936,26.967087721589145,27.1203670227907,100.7460798650283,101.30101743785323,37.19479086561604,-80.39435654381971,0,0,0,9.798595625858766,0.002,0.079852625
0.3165,3.756678835986767,204.92467883598678,27.16862711660834,27.32301627968997,100.7933150483162,101.34851280573592,37.19479086561604,-80.39435647871998,0,0,0,9.798595459342755,0.002,0.08029725
0.3185,3.811217708339279,204.9792177083393,27.37026098036796,27.525760529590933,100.84054860524601,101.39600653830207,37.19479086561604,-80.39435641314299,0,0,0,9.798595291586627,0.002,0.080741625
0.3205,3.866159942885336,205.03415994288534,27.57198930960667,27.7285997691315,100.88778052719054,101.44349862687699,37.19479086561604,-80.39435634708846,0,0,0,9.7985951225898,0.002,0.081158833
0.3225,3.921505728552618,205.08950572855264,27.773812101045806,27.931533994934473,100.93501080543938,101.49098906270228,37.19479086561605,-80.39435628055622,0,0,0,9.798594952351692,0.002,0.081597292
0.3245,3.977255254262234,205.14525525426225,27.975729351389194,28.1345632036073,100.98223943119979,101.53847783693678,37.19479086561604,-80.39435621354602,0,0,0,9.798594780871726,0.002,0.082010917
0.3265,4.033408708928682,205.20140870892868,28.177741057322997,28.33768739174183,101.02946639559755,101.58596494065739,37.194790865616056,-80.39435614605763,0,0,0,9.798594608149322,0.002,0.082444917
0.3285,4.089966281459813,205.25796628145983,28.37984721551555,28.540906555914095,101.07669168967766,101.63345036485975,37.194790865616056,-80.39435607809087,0,0,0,9.798594434183892,0.002,0.08297825
0.3305,4.146928160756799,205.3149281607568,28.58204782261719,28.744220692684024,101.12391530440512,101.68093410045913,37.194790865616056,-80.39435600964545,0,0,0,9.798594258974862,0.002,0.083457833
0.3325,4.204294535714093,205.3722945357141,28.784342875260116,28.947629798595287,101.17113723066568,101.72841613829107,37.194790865616056,-80.3943559407212,0,0,0,9.798594082521651,0.002,0.083886833
0.3345,4.262065595219394,205.4300655952194,28.98673237005821,29.151133870175006,101.21835745926661,101.77589646911218,37.19479086561607,-80.39435587131786,0,0,0,9.798593904823672,0.002,0.08429725
0.3365,4.320241528153611,205.48824152815362,29.189216303606894,29.354732903933577,101.2655759809374,101.82337508360092,37.19479086561607,-80.39435580143524,0,0,0,9.798593725880352,0.002,0.084706458
0.3385,4.378822523390825,205.54682252339083,29.391794672482977,29.558426896364434,101.3127927863303,101.87085197235803,37.19479086561607,-80.39435573107308,0,0,0,9.798593545691102,0.002,0.085114625
0.3405,4.437808769798253,205.60580876979827,29.594467473244485,29.762215843943835,101.36000786602129,101.91832712590757,37.194790865616056,-80.3943556602312,0,0,0,9.798593364255348,0.002,0.085540333
0.3425,4.497200456236207,205.66520045623622,29.79723470243053,29.96609974313067,101.40722121051043,101.96580053469727,37.19479086561607,-80.39435558890935,0,0,0,9.798593181572505,0.002,0.0859535
0.3445,4.556997771558059,205.72499777155807,30.000096356561144,30.170078590366238,101.45443281022261,102.01327218909931,37.19479086561608,-80.3943555171073,0,0,0,9.79859299764199,0.002,0.086356417
0.3465,4.617200904610203,205.7852009046102,30.203052432137138,30.37415238207405,101.50164265550829,102.06074207941097,37.19479086561607,-80.39435544482484,0,0,0,9.79859281246323,0.002,0.086762292
0.3485,4.677810044232015,205.84581004423202,30.406102925639946,30.57832111465963,101.54885073664387,102.10821019585511,37.194790865616085,-80.39435537206174,0,0,0,9.79859262603564,0.002,0.08716
