Time,State,Board Temp (C),Deploy Percent (%),Altitude,Velocity,Linear Acceleration X,Linear Acceleration Y,Linear Acceleration Z,Quarterion W,Quarterion X,Quarterion Y,Quarterion Z
30140186419,4,27.14,0,1343.25,-1.33,0.09,-0.03,0.00,0.30,0.70,-0.18,-0.63
30140311416,4,26.67,0,1343.25,-0.88,0.09,-0.04,0.00,0.30,0.70,-0.18,-0.63
30140436416,4,27.14,0,1343.25,-0.60,0.09,-0.04,0.02,0.30,0.70,-0.18,-0.63
30140561417,4,26.67,0,1342.50,-2.73,0.09,-0.04,0.02,0.30,0.70,-0.18,-0.63
30140686418,4,27.14,0,1342.50,-1.87,0.09,-0.04,0.00,0.30,0.70,-0.18,-0.63
30140812784,4,27.14,0,1342.50,-1.24,0.09,-0.06,0.01,0.30,0.70,-0.18,-0.63
30140936417,4,27.14,0,1342.50,-0.85,0.08,-0.06,0.02,0.30,0.70,-0.18,-0.63
30141061417,4,27.14,0,1342.50,-0.56,0.08,-0.04,0.02,0.30,0.70,-0.18,-0.63
30141186417,4,27.14,0,1342.50,-0.38,0.08,-0.05,0.02,0.30,0.70,-0.18,-0.63
30141311418,4,27.14,0,1342.50,-0.25,0.08,-0.04,0.01,0.30,0.70,-0.18,-0.63
30141436417,4,27.14,0,1342.50,-0.17,0.10,-0.05,0.01,0.30,0.70,-0.18,-0.63
30141561418,4,27.14,0,1344.31,5.35,0.10,-0.05,0.00,0.30,0.70,-0.18,-0.63
30141686419,4,27.14,0,1344.31,3.66,0.08,-0.06,0.03,0.30,0.70,-0.18,-0.63
30141813806,4,27.14,0,1344.31,2.43,0.09,-0.05,0.00,0.30,0.70,-0.18,-0.63
30141936417,4,27.14,0,1344.31,1.66,0.10,-0.05,0.01,0.30,0.70,-0.18,-0.63
30142063259,4,27.14,0,1344.31,1.11,0.08,-0.03,0.03,0.30,0.70,-0.18,-0.63
30142186419,4,26.67,0,1344.31,0.76,0.09,-0.03,0.00,0.30,0.70,-0.18,-0.63
30142314369,4,27.14,0,1344.31,0.50,0.07,-0.04,0.01,0.30,0.70,-0.18,-0.63
30142436418,4,27.14,0,1344.31,0.35,0.07,-0.05,0.01,0.30,0.70,-0.18,-0.63
30142564233,4,27.14,0,1341.38,-8.08,0.08,-0.03,0.01,0.30,0.70,-0.18,-0.63
30142686418,4,27.14,0,1341.38,-5.53,0.10,-0.05,0.01,0.30,0.70,-0.18,-0.63
30142812727,4,27.14,0,1341.38,-3.66,0.09,-0.05,0.00,0.30,0.70,-0.18,-0.63
30142936416,4,27.14,0,1341.38,-2.51,0.08,-0.05,0.01,0.30,0.70,-0.18,-0.63
30143061419,4,27.14,0,1341.38,-1.66,0.09,-0.06,-0.01,0.30,0.70,-0.18,-0.63
30143186420,4,27.14,0,1341.38,-1.13,0.07,-0.06,0.01,0.30,0.70,-0.18,-0.63
30143311417,4,27.14,0,1341.38,-0.75,0.09,-0.05,0.00,0.30,0.70,-0.18,-0.63
30143436417,4,27.14,0,1341.38,-0.51,0.08,-0.06,0.02,0.30,0.70,-0.18,-0.63
30143561419,4,26.67,0,1344.00,6.86,0.08,-0.06,0.00,0.30,0.70,-0.18,-0.63
30143686418,4,27.14,0,1344.00,4.70,0.08,-0.06,0.02,0.30,0.70,-0.18,-0.63
30143813257,4,26.67,0,1344.00,3.11,0.09,-0.05,0.02,0.30,0.70,-0.18,-0.63
30143936416,4,26.67,0,1344.00,2.13,0.10,-0.06,0.01,0.30,0.70,-0.18,-0.63
30144062706,4,26.67,0,1344.00,1.41,0.09,-0.05,0.01,0.30,0.70,-0.18,-0.63
30144186417,4,27.14,0,1344.00,0.97,0.09,-0.02,0.01,0.30,0.70,-0.18,-0.63
30144313789,4,27.14,0,1344.00,0.64,0.08,-0.04,0.00,0.30,0.70,-0.18,-0.63
30144436417,4,27.14,0,1344.00,0.44,0.08,-0.06,0.02,0.30,0.70,-0.18,-0.63
30144564760,4,26.67,0,1343.69,-0.54,0.07,-0.07,0.00,0.30,0.70,-0.18,-0.63
30144686417,4,27.14,0,1343.69,-0.37,0.08,-0.03,0.01,0.30,0.70,-0.18,-0.63
30144812755,4,27.14,0,1343.69,-0.24,0.09,-0.03,0.01,0.30,0.70,-0.18,-0.63
30144936416,4,27.14,0,1343.69,-0.16,0.08,-0.05,0.01,0.30,0.70,-0.18,-0.63
30145061418,4,26.67,0,1343.69,-0.11,0.09,-0.06,0.01,0.30,0.70,-0.18,-0.63
30145186417,4,27.14,0,1343.69,-0.07,0.09,-0.07,0.03,0.30,0.70,-0.18,-0.63
30145311418,4,26.67,0,1343.69,-0.05,0.09,-0.06,0.01,0.30,0.70,-0.18,-0.63
30145436418,4,27.14,0,1343.69,-0.03,0.08,-0.05,0.02,0.30,0.70,-0.18,-0.63
30145561417,4,27.14,0,1343.00,-1.79,0.09,-0.04,0.00,0.30,0.70,-0.18,-0.63
30145686416,4,27.14,0,1343.00,-1.22,0.08,-0.06,0.01,0.30,0.70,-0.18,-0.63
30145812989,4,27.14,0,1343.00,-0.81,0.09,-0.04,-0.01,0.30,0.70,-0.18,-0.63
30145936416,4,26.67,0,1343.00,-0.55,0.09,-0.05,0.00,0.30,0.70,-0.18,-0.63
30146062517,4,27.14,0,1343.00,-0.36,0.09,-0.06,0.02,0.30,0.70,-0.18,-0.63
30146186416,4,27.14,0,1343.00,-0.25,0.08,-0.06,-0.01,0.30,0.70,-0.18,-0.63
30146313461,4,26.67,0,1343.00,-0.16,0.08,-0.06,0.03,0.30,0.70,-0.18,-0.63
30146436416,4,26.67,0,1343.00,-0.11,0.10,-0.05,0.01,0.30,0.70,-0.18,-0.63
30146564545,4,27.14,0,1343.69,1.59,0.08,-0.05,0.05,0.30,0.70,-0.18,-0.63
30146686419,4,27.14,0,1343.69,1.09,0.10,-0.06,0.04,0.30,0.70,-0.18,-0.63
30146812770,4,26.67,0,1343.69,0.72,0.08,-0.06,0.03,0.30,0.70,-0.18,-0.63
30146936417,4,27.14,0,1343.69,0.50,0.09,-0.06,0.01,0.30,0.70,-0.18,-0.63
30147061420,4,27.14,0,1343.69,0.33,0.07,-0.06,0.01,0.30,0.70,-0.18,-0.63
30147186406,4,27.14,0,1343.69,0.23,0.08,-0.05,0.04,0.30,0.70,-0.18,-0.63
30147311416,4,27.14,0,1343.69,0.15,0.10,-0.04,0.00,0.30,0.70,-0.18,-0.63
30147436404,4,27.14,0,1343.69,0.11,0.08,-0.06,0.02,0.30,0.70,-0.18,-0.63
30147561418,4,26.67,0,1340.94,-6.37,0.09,-0.06,0.00,0.30,0.70,-0.18,-0.63
30147686405,4,27.14,0,1340.94,-4.36,0.08,-0.05,0.02,0.30,0.70,-0.18,-0.63
30147812800,4,27.14,0,1340.94,-2.89,0.09,-0.06,0.01,0.30,0.70,-0.18,-0.63
30147936403,4,27.14,0,1340.94,-1.97,0.09,-0.06,0.00,0.30,0.70,-0.18,-0.63
30148062358,4,26.67,0,1340.94,-1.31,0.08,-0.03,0.02,0.30,0.70,-0.18,-0.63
30148186404,4,27.14,0,1340.94,-0.89,0.09,-0.06,0.00,0.30,0.70,-0.18,-0.63
30148313454,4,27.14,0,1340.94,-0.59,0.09,-0.06,0.02,0.30,0.70,-0.18,-0.63
30148436406,4,27.14,0,1340.94,-0.40,0.09,-0.06,0.00,0.30,0.70,-0.18,-0.63
30148564376,4,27.14,0,1343.06,4.56,0.07,-0.06,0.00,0.30,0.70,-0.18,-0.63
30148686405,4,27.14,0,1343.06,3.12,0.09,-0.07,0.01,0.30,0.70,-0.18,-0.63
30148812741,4,27.14,0,1343.06,2.07,0.08,-0.07,0.01,0.30,0.70,-0.18,-0.63
30148936404,4,27.14,0,1343.06,1.42,0.08,-0.05,0.00,0.30,0.70,-0.18,-0.63
30149061417,4,27.14,0,1343.06,0.94,0.09,-0.03,0.03,0.30,0.70,-0.18,-0.63
30149186404,4,27.14,0,1343.06,0.65,0.08,-0.01,0.00,0.30,0.70,-0.18,-0.63
30149311414,4,26.67,0,1343.06,0.43,0.08,-0.03,0.02,0.30,0.70,-0.18,-0.63
30149436411,4,26.67,0,1343.06,0.29,0.08,-0.06,0.00,0.30,0.70,-0.18,-0.63
30149561419,4,27.14,0,1343.56,1.30,0.10,-0.04,0.01,0.30,0.70,-0.18,-0.63
30149686418,4,27.14,0,1343.56,0.89,0.09,-0.06,-0.01,0.30,0.70,-0.18,-0.63
30149812742,4,27.14,0,1343.56,0.59,0.07,-0.06,0.01,0.30,0.70,-0.18,-0.63
30149936419,4,27.14,0,1343.56,0.40,0.09,-0.05,0.01,0.30,0.70,-0.18,-0.63
30150061861,4,27.14,0,1343.56,0.27,0.08,-0.03,0.01,0.30,0.70,-0.18,-0.63
30150186419,4,27.14,0,1343.56,0.19,0.09,-0.06,0.01,0.30,0.70,-0.18,-0.63
30150311419,4,26.67,0,1343.56,0.12,0.09,-0.06,0.00,0.30,0.70,-0.18,-0.63
30150436419,4,27.14,0,1343.69,0.48,0.09,-0.05,0.00,0.30,0.70,-0.18,-0.63
30150561417,4,26.67,0,1343.69,0.32,0.11,-0.06,0.00,0.30,0.70,-0.18,-0.63
30150686419,4,27.14,0,1343.69,0.22,0.10,-0.05,0.01,0.30,0.70,-0.18,-0.63
30150812756,4,26.67,0,1343.69,0.15,0.09,-0.04,0.02,0.30,0.70,-0.18,-0.63
30150936418,4,26.67,0,1343.69,0.10,0.07,-0.06,0.02,0.30,0.70,-0.18,-0.63
30151061417,4,27.14,0,1343.69,0.07,0.08,-0.06,0.00,0.30,0.70,-0.18,-0.63
30151186417,4,26.67,0,1343.69,0.05,0.09,-0.06,0.00,0.30,0.70,-0.18,-0.63
30151311419,4,26.67,0,1343.69,0.03,0.09,-0.03,0.03,0.30,0.70,-0.18,-0.63
30151436418,4,27.14,0,1342.19,-4.50,0.10,-0.06,0.02,0.30,0.70,-0.18,-0.63
30151561419,4,26.67,0,1342.19,-2.98,0.08,-0.04,0.00,0.30,0.70,-0.18,-0.63
30151686417,4,27.14,0,1342.19,-2.04,0.07,-0.06,0.04,0.30,0.70,-0.18,-0.63
30151812779,4,27.14,0,1342.19,-1.35,0.09,-0.04,0.02,0.30,0.70,-0.18,-0.63
30151936417,4,27.14,0,1342.19,-0.92,0.08,-0.03,0.03,0.30,0.70,-0.18,-0.63
30152062381,4,26.67,0,1342.19,-0.61,0.08,-0.03,0.00,0.30,0.70,-0.18,-0.63
30152186416,4,27.14,0,1342.19,-0.42,0.09,-0.02,0.00,0.30,0.70,-0.18,-0.63
30152313480,4,27.14,0,1342.19,-0.28,0.09,-0.07,0.01,0.30,0.70,-0.18,-0.63
30152436420,4,27.14,0,1343.00,2.19,0.10,-0.07,0.01,0.30,0.70,-0.18,-0.63
30152564402,4,26.67,0,1343.00,1.45,0.08,-0.07,0.04,0.30,0.70,-0.18,-0.63
30152686416,4,26.67,0,1343.00,0.99,0.09,-0.05,0.00,0.30,0.70,-0.18,-0.63
30152813873,4,26.67,0,1343.00,0.66,0.08,-0.05,0.03,0.30,0.70,-0.18,-0.63
30152936419,4,27.14,0,1343.00,0.45,0.08,-0.05,0.02,0.30,0.70,-0.18,-0.63
30153061418,4,26.67,0,1343.00,0.30,0.09,-0.06,0.00,0.30,0.70,-0.18,-0.63
30153186418,4,27.14,0,1343.00,0.21,0.09,-0.06,0.01,0.30,0.70,-0.18,-0.63
30153311418,4,27.14,0,1343.00,0.14,0.10,-0.03,0.01,0.30,0.70,-0.18,-0.63
30153436419,4,27.14,0,1342.38,-1.67,0.10,-0.03,0.02,0.30,0.70,-0.18,-0.63
30153561419,4,27.14,0,1342.38,-1.11,0.07,-0.04,0.00,0.30,0.70,-0.18,-0.63
30153686417,4,27.14,0,1342.38,-0.76,0.09,-0.06,0.02,0.30,0.70,-0.18,-0.63
30153812770,4,27.14,0,1342.38,-0.50,0.09,-0.05,0.01,0.30,0.70,-0.18,-0.63
30153936417,4,26.67,0,1342.38,-0.34,0.08,-0.04,0.03,0.30,0.70,-0.18,-0.63
30154062029,4,27.14,0,1342.38,-0.22,0.07,-0.05,0.00,0.30,0.70,-0.18,-0.63
30154186419,4,27.14,0,1342.38,-0.15,0.09,-0.05,0.05,0.30,0.70,-0.18,-0.63
30154313105,4,27.14,0,1342.38,-0.10,0.10,-0.05,-0.01,0.30,0.70,-0.18,-0.63
30154436419,4,27.14,0,1342.81,1.13,0.10,-0.06,0.02,0.30,0.70,-0.18,-0.63
30154564036,4,26.67,0,1342.81,0.75,0.11,-0.05,0.00,0.30,0.70,-0.18,-0.63
30154686418,4,27.14,0,1342.81,0.52,0.07,-0.03,0.00,0.30,0.70,-0.18,-0.63
30154815206,4,26.67,0,1342.81,0.34,0.07,-0.06,0.00,0.30,0.70,-0.18,-0.63
30154936418,4,27.14,0,1342.81,0.24,0.09,-0.07,0.01,0.30,0.70,-0.18,-0.63
30155061418,4,27.14,0,1342.81,0.16,0.09,-0.04,-0.01,0.30,0.70,-0.18,-0.63
30155186419,4,27.14,0,1342.81,0.11,0.08,-0.06,0.04,0.30,0.70,-0.18,-0.63
30155311418,4,27.14,0,1342.81,0.07,0.08,-0.06,0.00,0.30,0.70,-0.18,-0.63
30155436416,4,27.14,0,1344.19,3.59,0.08,-0.06,0.02,0.30,0.70,-0.18,-0.63
30155561417,4,26.67,0,1344.19,2.38,0.09,-0.05,0.01,0.30,0.70,-0.18,-0.63
30155686416,4,27.14,0,1344.19,1.63,0.09,-0.07,0.00,0.30,0.70,-0.18,-0.63
30155812801,4,27.14,0,1344.19,1.08,0.09,-0.05,-0.01,0.30,0.70,-0.18,-0.63
30155936416,4,27.14,0,1344.19,0.74,0.09,-0.04,0.02,0.30,0.70,-0.18,-0.63
30156061889,4,27.14,0,1344.19,0.49,0.09,-0.06,0.01,0.30,0.70,-0.18,-0.63
30156186417,4,26.67,0,1344.19,0.34,0.11,-0.04,0.01,0.30,0.70,-0.18,-0.63
30156312804,4,27.14,0,1344.19,0.23,0.09,-0.05,0.02,0.30,0.70,-0.18,-0.63
30156436419,4,27.14,0,1342.19,-4.83,0.08,-0.04,0.01,0.30,0.70,-0.18,-0.63
30156563882,4,27.14,0,1342.19,-3.20,0.08,-0.05,-0.01,0.30,0.70,-0.18,-0.63
30156686418,4,27.14,0,1342.19,-2.19,0.10,-0.05,0.02,0.30,0.70,-0.18,-0.63
30156816285,4,27.14,0,1342.19,-1.45,0.07,-0.05,0.02,0.30,0.70,-0.18,-0.63
30156936418,4,27.14,0,1342.19,-0.99,0.09,-0.03,0.00,0.30,0.70,-0.18,-0.63
30157061416,4,27.14,0,1342.19,-0.66,0.08,-0.06,0.01,0.30,0.70,-0.18,-0.63
30157186418,4,27.14,0,1342.19,-0.45,0.10,-0.05,0.01,0.30,0.70,-0.18,-0.63
30157311416,4,27.14,0,1342.19,-0.30,0.10,-0.04,0.04,0.30,0.70,-0.18,-0.63
30157436418,4,27.14,0,1340.31,-4.73,0.09,-0.05,0.01,0.30,0.70,-0.18,-0.63
30157561415,4,27.14,0,1340.31,-3.14,0.09,-0.06,0.00,0.30,0.70,-0.18,-0.63
30157686419,4,27.14,0,1340.31,-2.14,0.10,-0.04,0.00,0.30,0.70,-0.18,-0.63
30157812811,4,27.14,0,1340.31,-1.42,0.08,-0.04,0.02,0.30,0.70,-0.18,-0.63
30157936417,4,27.14,0,1340.31,-0.97,0.09,-0.05,0.02,0.30,0.70,-0.18,-0.63
30158061672,4,27.14,0,1340.31,-0.64,0.08,-0.06,0.01,0.30,0.70,-0.18,-0.63
30158186419,4,27.14,0,1340.31,-0.44,0.09,-0.07,-0.02,0.30,0.70,-0.18,-0.63
30158312626,4,26.67,0,1340.31,-0.29,0.09,-0.05,0.01,0.30,0.70,-0.18,-0.63
30158436417,4,27.14,0,1343.06,6.04,0.08,-0.05,0.03,0.30,0.70,-0.18,-0.63
30158563722,4,27.14,0,1343.06,4.01,0.09,-0.06,0.04,0.30,0.70,-0.18,-0.63
30158686417,4,27.14,0,1343.06,2.74,0.10,-0.07,0.00,0.30,0.70,-0.18,-0.63
30158816111,4,27.14,0,1343.06,1.82,0.08,-0.05,0.04,0.30,0.70,-0.18,-0.63
30158936418,4,27.14,0,1343.06,1.25,0.08,-0.04,-0.02,0.30,0.70,-0.18,-0.63
30159061417,4,26.67,0,1343.06,0.83,0.08,-0.07,0.00,0.30,0.70,-0.18,-0.63
30159186418,4,26.67,0,1343.06,0.57,0.07,-0.04,0.02,0.30,0.70,-0.18,-0.63
30159311414,4,27.14,0,1343.06,0.38,0.09,-0.06,0.01,0.30,0.70,-0.18,-0.63
30159436418,4,27.14,0,1342.62,-0.70,0.09,-0.06,0.02,0.30,0.70,-0.18,-0.63
30159561405,4,26.67,0,1342.62,-0.46,0.08,-0.04,0.04,0.30,0.70,-0.18,-0.63
30159686418,4,27.14,0,1342.62,-0.32,0.11,-0.05,0.00,0.30,0.70,-0.18,-0.63
30159812731,4,27.14,0,1342.62,-0.21,0.09,-0.06,0.03,0.30,0.70,-0.18,-0.63
30159936416,4,26.67,0,1342.62,-0.14,0.09,-0.05,0.00,0.30,0.70,-0.18,-0.63
30160061417,4,26.67,0,1342.62,-0.09,0.09,-0.05,0.02,0.30,0.70,-0.18,-0.63
30160186418,4,27.14,0,1342.62,-0.06,0.10,-0.06,0.02,0.30,0.70,-0.18,-0.63
30160311879,4,27.14,0,1342.69,0.15,0.07,-0.05,0.02,0.30,0.70,-0.18,-0.63
30160436417,4,27.14,0,1342.69,0.11,0.08,-0.06,0.00,0.30,0.70,-0.18,-0.63
30160561418,4,26.67,0,1342.69,0.07,0.07,-0.06,0.01,0.30,0.70,-0.18,-0.63
30160686418,4,26.67,0,1342.69,0.05,0.08,-0.05,0.02,0.30,0.70,-0.18,-0.63
30160812745,4,26.67,0,1342.69,0.03,0.09,-0.06,0.02,0.30,0.70,-0.18,-0.63
30160936419,4,27.14,0,1342.69,0.03,0.08,-0.06,0.00,0.30,0.70,-0.18,-0.63
30161061418,4,27.14,0,1342.69,0.02,0.09,-0.06,0.00,0.30,0.70,-0.18,-0.63
30161186415,4,27.14,0,1342.69,0.01,0.08,-0.08,0.04,0.30,0.70,-0.18,-0.63
30161311417,4,26.67,0,1341.50,-3.57,0.10,-0.04,0.01,0.30,0.70,-0.18,-0.63
30161436420,4,27.14,0,1341.50,-2.44,0.08,-0.07,0.04,0.30,0.70,-0.18,-0.63
30161561419,4,27.14,0,1341.50,-1.62,0.08,-0.06,0.01,0.30,0.70,-0.18,-0.63
30161686417,4,26.67,0,1341.50,-1.11,0.08,-0.05,0.01,0.30,0.70,-0.18,-0.63
30161812733,4,27.14,0,1341.50,-0.73,0.09,-0.05,0.02,0.30,0.70,-0.18,-0.63
30161936418,4,26.67,0,1341.50,-0.50,0.08,-0.06,0.01,0.30,0.70,-0.18,-0.63
30162061416,4,27.14,0,1341.50,-0.33,0.09,-0.05,0.06,0.30,0.70,-0.18,-0.63
30162186416,4,27.14,0,1341.50,-0.22,0.07,-0.06,0.00,0.30,0.70,-0.18,-0.63
30162311751,4,27.14,0,1343.81,6.61,0.09,-0.05,0.00,0.30,0.70,-0.18,-0.63
30162436417,4,27.14,0,1343.81,4.52,0.10,-0.04,0.01,0.30,0.70,-0.18,-0.63
30162562727,4,27.14,0,1343.81,3.00,0.10,-0.06,0.00,0.30,0.70,-0.18,-0.63
30162686416,4,26.67,0,1343.81,2.05,0.07,-0.06,0.05,0.30,0.70,-0.18,-0.63
30162815193,4,26.67,0,1343.81,1.36,0.08,-0.04,0.02,0.30,0.70,-0.18,-0.63
30162936417,4,26.67,0,1343.81,0.93,0.09,-0.08,0.00,0.30,0.70,-0.18,-0.63
30163064537,4,26.67,0,1343.81,0.62,0.09,-0.06,0.00,0.30,0.70,-0.18,-0.63
30163186419,4,27.14,0,1343.81,0.43,0.08,-0.04,0.02,0.30,0.70,-0.18,-0.63
30163311858,4,27.14,0,1342.88,-2.29,0.09,-0.05,0.01,0.30,0.70,-0.18,-0.63
30163436416,4,27.14,0,1342.88,-1.56,0.08,-0.06,0.03,0.30,0.70,-0.18,-0.63
30163561417,4,27.14,0,1342.88,-1.04,0.07,-0.07,0.00,0.30,0.70,-0.18,-0.63
30163686416,4,27.14,0,1342.88,-0.71,0.09,-0.06,0.01,0.30,0.70,-0.18,-0.63
30163812737,4,27.14,0,1342.88,-0.47,0.08,-0.04,0.02,0.30,0.70,-0.18,-0.63
30163936419,4,27.14,0,1342.88,-0.32,0.09,-0.05,0.05,0.30,0.70,-0.18,-0.63
30164061419,4,27.14,0,1342.88,-0.21,0.08,-0.05,0.02,0.30,0.70,-0.18,-0.63
30164186417,4,26.67,0,1342.88,-0.14,0.09,-0.07,0.01,0.30,0.70,-0.18,-0.63
30164311417,4,26.67,0,1340.44,-6.57,0.09,-0.06,0.02,0.30,0.70,-0.18,-0.63
30164436415,4,27.14,0,1340.44,-4.49,0.08,-0.04,0.02,0.30,0.70,-0.18,-0.63
30164561825,4,27.14,0,1340.44,-2.98,0.09,-0.06,-0.02,0.30,0.70,-0.18,-0.63
30164686415,4,26.67,0,1340.44,-2.04,0.11,-0.06,0.02,0.30,0.70,-0.18,-0.63
30164814375,4,27.14,0,1340.44,-1.35,0.11,-0.06,0.02,0.30,0.70,-0.18,-0.63
30164936417,4,27.14,0,1340.44,-0.92,0.08,-0.05,0.00,0.30,0.70,-0.18,-0.63
30165064008,4,26.67,0,1340.44,-0.61,0.10,-0.04,0.00,0.30,0.70,-0.18,-0.63
30165186418,4,26.67,0,1340.44,-0.42,0.06,-0.06,0.03,0.30,0.70,-0.18,-0.63
30165315003,4,27.14,0,1341.62,2.78,0.07,-0.06,0.00,0.30,0.70,-0.18,-0.63
30165436417,4,27.14,0,1341.62,1.90,0.08,-0.06,0.00,0.30,0.70,-0.18,-0.63
30165561416,4,27.14,0,1341.62,1.26,0.10,-0.04,0.02,0.30,0.70,-0.18,-0.63
30165686415,4,27.14,0,1341.62,0.87,0.08,-0.05,0.03,0.30,0.70,-0.18,-0.63
30165812752,4,27.14,0,1341.62,0.58,0.08,-0.06,0.00,0.30,0.70,-0.18,-0.63
30165936415,4,27.14,0,1341.62,0.39,0.09,-0.06,0.01,0.30,0.70,-0.18,-0.63
30166061418,4,27.14,0,1341.62,0.26,0.08,-0.05,-0.01,0.30,0.70,-0.18,-0.63
30166186417,4,27.14,0,1341.62,0.18,0.09,-0.03,0.00,0.30,0.70,-0.18,-0.63
30166311419,4,27.14,0,1342.81,3.08,0.09,-0.03,0.00,0.30,0.70,-0.18,-0.63
30166436415,4,27.14,0,1342.81,2.11,0.09,-0.03,0.00,0.30,0.70,-0.18,-0.63
30166561776,4,27.14,0,1342.81,1.40,0.09,-0.05,0.04,0.30,0.70,-0.18,-0.63
30166686415,4,27.14,0,1342.81,0.96,0.11,-0.06,0.00,0.30,0.70,-0.18,-0.63
30166814380,4,27.14,0,1342.81,0.64,0.08,-0.06,0.03,0.30,0.70,-0.18,-0.63
30166936418,4,27.14,0,1342.81,0.44,0.08,-0.03,0.01,0.30,0.70,-0.18,-0.63
30167063826,4,27.14,0,1342.81,0.29,0.08,-0.07,0.00,0.30,0.70,-0.18,-0.63
30167186417,4,27.14,0,1342.81,0.20,0.09,-0.06,0.00,0.30,0.70,-0.18,-0.63
30167314899,4,26.67,0,1343.12,0.87,0.12,-0.06,0.03,0.30,0.70,-0.18,-0.63
30167436417,4,27.14,0,1343.12,0.59,0.09,-0.06,0.01,0.30,0.70,-0.18,-0.63
30167561417,4,26.67,0,1343.12,0.39,0.08,-0.07,0.02,0.30,0.70,-0.18,-0.63
30167686416,4,27.14,0,1343.12,0.27,0.09,-0.04,0.01,0.30,0.70,-0.18,-0.63
30167812733,4,27.14,0,1343.12,0.18,0.08,-0.06,0.03,0.30,0.70,-0.18,-0.63
30167936405,4,27.14,0,1343.12,0.13,0.07,-0.04,0.03,0.30,0.70,-0.18,-0.63
30168061419,4,27.14,0,1343.12,0.08,0.08,-0.06,0.02,0.30,0.70,-0.18,-0.63
30168186404,4,27.14,0,1343.12,0.06,0.07,-0.05,0.00,0.30,0.70,-0.18,-0.63
30168311419,4,27.14,0,1342.75,-0.81,0.08,-0.05,0.00,0.30,0.70,-0.18,-0.63
30168436404,4,27.14,0,1342.75,-0.55,0.10,-0.05,0.00,0.30,0.70,-0.18,-0.63
30168561619,4,26.67,0,1342.75,-0.37,0.09,-0.05,0.00,0.30,0.70,-0.18,-0.63
30168686403,4,27.14,0,1342.75,-0.25,0.10,-0.06,0.00,0.30,0.70,-0.18,-0.63
30168814208,4,27.14,0,1342.75,-0.16,0.08,-0.04,0.04,0.30,0.70,-0.18,-0.63
30168936405,4,27.14,0,1342.75,-0.11,0.10,-0.05,0.00,0.30,0.70,-0.18,-0.63
30169063649,4,27.14,0,1342.75,-0.07,0.08,-0.06,0.02,0.30,0.70,-0.18,-0.63
30169186406,4,27.14,0,1342.75,-0.05,0.09,-0.03,-0.01,0.30,0.70,-0.18,-0.63
30169314718,4,27.14,0,1343.25,1.07,0.07,-0.06,0.02,0.30,0.70,-0.18,-0.63
30169436404,4,27.14,0,1343.25,0.73,0.07,-0.04,0.01,0.30,0.70,-0.18,-0.63
30169561418,4,27.14,0,1343.25,0.49,0.07,-0.04,0.00,0.30,0.70,-0.18,-0.63
30169686405,4,27.14,0,1343.25,0.34,0.08,-0.05,0.00,0.30,0.70,-0.18,-0.63
30169812760,4,27.14,0,1343.25,0.22,0.08,-0.04,0.02,0.30,0.70,-0.18,-0.63
30169936405,4,27.14,0,1343.25,0.15,0.09,-0.04,-0.01,0.30,0.70,-0.18,-0.63
30170061417,4,26.67,0,1343.25,0.10,0.09,-0.05,0.01,0.30,0.70,-0.18,-0.63
30170186404,4,27.14,0,1343.25,0.07,0.08,-0.06,0.00,0.30,0.70,-0.18,-0.63
30170311417,4,27.14,0,1344.62,2.98,0.09,-0.03,0.02,0.30,0.70,-0.18,-0.63
30170436418,4,27.14,0,1344.62,2.04,0.10,-0.05,0.00,0.30,0.70,-0.18,-0.63
30170561424,4,26.67,0,1344.62,1.35,0.08,-0.06,0.04,0.30,0.70,-0.18,-0.63
30170686417,4,27.14,0,1344.62,0.93,0.08,-0.06,0.03,0.30,0.70,-0.18,-0.63
30170812806,4,27.14,0,1344.62,0.62,0.08,-0.05,0.01,0.30,0.70,-0.18,-0.63
30170936416,4,26.67,0,1344.62,0.42,0.11,-0.04,0.01,0.30,0.70,-0.18,-0.63
30171061418,4,26.67,0,1344.62,0.28,0.09,-0.03,0.02,0.30,0.70,-0.18,-0.63
30171186419,4,27.14,0,1342.81,-5.27,0.09,-0.04,0.03,0.30,0.70,-0.18,-0.63
30171311419,4,27.14,0,1342.81,-3.49,0.09,-0.02,0.03,0.30,0.70,-0.18,-0.63
30171436417,4,27.14,0,1342.81,-2.39,0.08,-0.06,0.02,0.30,0.70,-0.18,-0.63
30171561418,4,27.14,0,1342.81,-1.58,0.08,-0.05,0.01,0.30,0.70,-0.18,-0.63
30171686418,4,27.14,0,1342.81,-1.08,0.09,-0.03,0.03,0.30,0.70,-0.18,-0.63
30171812741,4,27.14,0,1342.81,-0.72,0.07,-0.06,0.03,0.30,0.70,-0.18,-0.63
30171936418,4,27.14,0,1342.81,-0.49,0.08,-0.04,0.02,0.30,0.70,-0.18,-0.63
30172061418,4,27.14,0,1342.81,-0.32,0.10,-0.04,0.01,0.30,0.70,-0.18,-0.63
30172186417,4,27.14,0,1340.88,-5.88,0.09,-0.06,0.03,0.30,0.70,-0.18,-0.63
30172311416,4,27.14,0,1340.88,-3.90,0.08,-0.04,0.00,0.30,0.70,-0.18,-0.63
30172436416,4,27.14,0,1340.88,-2.67,0.10,-0.05,0.01,0.30,0.70,-0.18,-0.63
