#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 10475, 3,     1.76, 3,   boost,   51.81,  87898.00, 1182.95,  348.13,  260.52, 31.3, 8.34, 8.34, 8.41
6, 10475, 3,     1.77, 3,   boost,   51.00,  87898.00, 1182.95,  348.13,  261.06, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     1.78, 3,   boost,   50.18,  87861.00, 1186.40,  351.59,  261.60, 31.3, 8.34, 8.35, 8.40
6, 10475, 3,     1.79, 3,   boost,   49.34,  87816.00, 1190.61,  355.79,  262.12, 31.3, 8.35, 8.34, 8.40
6, 10475, 3,     1.80, 3,   boost,   48.50,  87790.00, 1193.04,  358.23,  262.65, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     1.81, 3,   boost,   47.65,  87747.00, 1197.06,  362.25,  263.16, 31.3, 8.34, 8.35, 8.40
6, 10475, 3,     1.82, 3,   boost,   46.78,  87709.00, 1200.62,  365.80,  263.67, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     1.83, 3,   boost,   45.91,  87682.00, 1203.14,  368.33,  264.17, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     1.84, 3,   boost,   45.02,  87641.00, 1206.98,  372.16,  264.67, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     1.85, 3,   boost,   44.13,  87605.00, 1210.35,  375.54,  265.15, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     1.86, 3,   boost,   43.22,  87563.00, 1214.28,  379.47,  265.63, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     1.87, 3,   boost,   42.30,  87519.00, 1218.41,  383.59,  266.10, 31.3, 8.34, 8.34, 8.41
6, 10475, 3,     1.88, 3,   boost,   41.36,  87519.00, 1218.41,  383.59,  266.56, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     1.89, 3,   boost,   40.42,  87491.00, 1221.03,  386.22,  267.01, 31.3, 8.34, 8.35, 8.40
6, 10475, 3,     1.90, 3,   boost,   39.46,  87434.00, 1226.38,  391.56,  267.44, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     1.91, 3,   boost,   38.50,  87401.00, 1229.47,  394.66,  267.86, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     1.92, 3,   boost,   37.52,  87365.00, 1232.85,  398.04,  268.28, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     1.93, 3,   boost,   36.53,  87327.00, 1236.42,  401.60,  268.68, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     1.94, 3,   boost,   35.53,  87287.00, 1240.18,  405.36,  269.06, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     1.95, 3,   boost,   34.52,  87238.00, 1244.78,  409.96,  269.44, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     1.96, 3,   boost,   33.50,  87197.00, 1248.63,  413.82,  269.81, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     1.97, 3,   boost,   32.47,  87159.00, 1252.20,  417.39,  270.16, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     1.98, 3,   boost,   31.43,  87121.00, 1255.78,  420.96,  270.50, 31.3, 8.34, 8.34, 8.41
6, 10475, 3,     1.99, 3,   boost,   30.37,  87121.00, 1255.78,  420.96,  270.83, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.00, 3,   boost,   29.31,  87066.00, 1260.95,  426.14,  271.15, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.01, 3,   boost,   28.25,  86993.00, 1267.83,  433.01,  271.46, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.02, 3,   boost,   27.17,  86959.00, 1271.03,  436.22,  271.75, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.03, 3,   boost,   26.08,  86915.00, 1275.18,  440.36,  272.04, 31.3, 8.34, 8.35, 8.40
6, 10475, 3,     2.04, 3,   boost,   24.99,  86868.00, 1279.61,  444.79,  272.31, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.05, 3,   boost,   23.89,  86828.00, 1283.38,  448.56,  272.57, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.06, 3,   boost,   22.78,  86793.00, 1286.68,  451.87,  272.81, 31.3, 8.34, 8.35, 8.40
6, 10475, 3,     2.07, 3,   boost,   21.67,  86744.00, 1291.31,  456.49,  273.05, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.08, 3,   boost,   20.55,  86699.00, 1295.56,  460.74,  273.27, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.09, 3,   boost,   19.43,  86668.00, 1298.48,  463.67,  273.48, 31.3, 8.34, 8.34, 8.41
6, 10475, 3,     2.10, 3,   boost,   18.30,  86668.00, 1298.48,  463.67,  273.68, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.11, 3,   boost,   17.17,  86620.00, 1303.02,  468.20,  273.87, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.12, 3,   boost,   16.03,  86563.00, 1308.41,  473.59,  274.04, 31.3, 8.35, 8.34, 8.40
6, 10475, 3,     2.13, 3,   boost,   14.89,  86527.00, 1311.81,  477.00,  274.20, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.14, 3,   boost,   13.75,  86503.00, 1314.08,  479.27,  274.35, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.15, 3,   boost,   12.60,  86459.00, 1318.25,  483.43,  274.49, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.16, 3,   boost,   11.46,  86422.00, 1321.75,  486.93,  274.62, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.17, 3,   boost,   10.31,  86391.00, 1324.69,  489.87,  274.73, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.18, 3,   boost,    9.17,  86349.00, 1328.66,  493.85,  274.84, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.19, 3,   boost,    8.02,  86306.00, 1332.74,  497.92,  274.92, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.20, 3,   boost,    6.87,  86267.00, 1336.44,  501.62,  275.00, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.21, 3,   boost,    5.73,  86267.00, 1336.44,  501.62,  275.07, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.22, 3,   boost,    4.59,  86227.00, 1340.23,  505.42,  275.12, 31.3, 8.34, 8.35, 8.40
6, 10475, 3,     2.23, 3,   boost,    3.44,  86165.00, 1346.11,  511.30,  275.16, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.24, 3,   boost,    2.30,  86125.00, 1349.91,  515.10,  275.19, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.25, 3,   boost,    1.17,  86095.00, 1352.76,  517.94,  275.20, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.26, 3,   boost,    0.04,  86062.00, 1355.89,  521.08,  275.21, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.27, 3,   boost,   -1.09,  86032.00, 1358.74,  523.93,  275.20, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.28, 3,   boost,   -2.22,  85998.00, 1361.98,  527.16,  275.18, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.29, 3,   boost,   -3.34,  85976.00, 1364.07,  529.25,  275.15, 31.3, 8.35, 8.35, 8.40
6, 10475, 3,     2.30, 3,   boost,   -4.45,  85953.00, 1366.26,  531.44,  275.11, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.31, 3,   boost,   -5.56,  85931.00, 1368.35,  533.53,  275.05, 31.3, 8.34, 8.35, 8.41
6, 10475, 3,     2.32, 3,   boost,   -6.66,  85931.00, 1368.35,  533.53,  274.99, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.33, 3,   boost,   -7.76,  85890.00, 1372.25,  537.43,  274.91, 31.3, 8.34, 8.35, 8.40
6, 10475, 3,     2.34, 3,   boost,   -8.85,  85842.00, 1376.82,  542.00,  274.83, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.35, 3,   boost,   -9.94,  85812.00, 1379.67,  544.86,  274.73, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.36, 3,   boost,  -11.01,  85777.00, 1383.01,  548.19,  274.62, 31.3, 8.34, 8.35, 8.40
6, 10475, 3,     2.37, 3,   boost,  -12.08,  85743.00, 1386.25,  551.43,  274.49, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.38, 3,   boost,  -13.14,  85726.00, 1387.87,  553.05,  274.36, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.39, 3,   boost,  -14.20,  85695.00, 1390.82,  556.01,  274.22, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.40, 3,   boost,  -15.24,  85662.00, 1393.97,  559.15,  274.06, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.41, 3,   boost,  -16.28,  85617.00, 1398.26,  563.45,  273.89, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.42, 3,   boost,  -17.30,  85582.00, 1401.60,  566.79,  273.72, 31.3, 8.34, 8.34, 8.41
6, 10475, 3,     2.43, 3,   boost,  -18.32,  85582.00, 1401.60,  566.79,  273.53, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.44, 3,   boost,  -19.33,  85536.00, 1405.99,  571.18,  273.33, 31.3, 8.34, 8.35, 8.40
6, 10475, 3,     2.45, 3,   boost,  -20.32,  85481.00, 1411.25,  576.43,  273.12, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.46, 3,   boost,  -21.31,  85440.00, 1415.16,  580.35,  272.90, 31.3, 8.35, 8.34, 8.40
6, 10475, 3,     2.47, 3,   boost,  -22.29,  85384.00, 1420.52,  585.70,  272.67, 31.3, 8.35, 8.34, 8.40
6, 10475, 3,     2.48, 3,   boost,  -23.25,  85346.00, 1424.15,  589.34,  272.43, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.49, 3,   boost,  -24.21,  85311.00, 1427.50,  592.68,  272.18, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.50, 3,   boost,  -25.15,  85264.00, 1432.00,  597.18,  271.92, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.51, 3,   boost,  -26.09,  85231.00, 1435.16,  600.34,  271.65, 31.3, 8.34, 8.35, 8.40
6, 10475, 3,     2.52, 3,   boost,  -27.01,  85198.00, 1438.32,  603.50,  271.36, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.53, 3,   boost,  -27.91,  85155.00, 1442.44,  607.62,  271.07, 31.3, 8.34, 8.34, 8.41
6, 10475, 3,     2.54, 3,   boost,  -28.81,  85155.00, 1442.44,  607.62,  270.77, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.55, 3,   boost,  -29.70,  85115.00, 1446.27,  611.46,  270.46, 31.3, 8.34, 8.35, 8.40
6, 10475, 3,     2.56, 3,   boost,  -30.57,  85049.00, 1452.60,  617.78,  270.14, 31.3, 8.35, 8.34, 8.40
6, 10475, 3,     2.57, 3,   boost,  -31.43,  85007.00, 1456.63,  621.81,  269.81, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.58, 3,   boost,  -32.27,  84988.00, 1458.45,  623.64,  269.48, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.59, 3,   boost,  -33.11,  84941.00, 1462.96,  628.15,  269.13, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.60, 3,   boost,  -33.93,  84910.00, 1465.94,  631.13,  268.77, 31.3, 8.35, 8.34, 8.40
6, 10475, 3,     2.61, 3,   boost,  -34.73,  84877.00, 1469.11,  634.30,  268.41, 31.3, 8.35, 8.34, 8.40
6, 10475, 3,     2.62, 3,   boost,  -35.52,  84842.00, 1472.47,  637.66,  268.04, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.63, 3,   boost,  -36.30,  84814.00, 1475.17,  640.35,  267.66, 31.3, 8.35, 8.34, 8.40
6, 10475, 3,     2.64, 3,   boost,  -37.07,  84781.00, 1478.34,  643.52,  267.27, 31.3, 8.34, 8.34, 8.41
6, 10475, 3,     2.65, 3,   boost,  -37.82,  84781.00, 1478.34,  643.52,  266.88, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.66, 3,   boost,  -38.56,  84752.00, 1481.13,  646.31,  266.48, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.67, 3,   boost,  -39.28,  84704.00, 1485.75,  650.93,  266.07, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.68, 3,   boost,  -39.99,  84671.00, 1488.92,  654.11,  265.65, 31.3, 8.35, 8.35, 8.40
6, 10475, 3,     2.69, 3,   boost,  -40.68,  84663.00, 1489.69,  654.88,  265.22, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.70, 3,   boost,  -41.36,  84640.00, 1491.91,  657.09,  264.79, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.71, 3,   boost,  -42.02,  84601.00, 1495.66,  660.85,  264.35, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.72, 3,   boost,  -42.67,  84587.00, 1497.01,  662.20,  263.91, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.73, 3,   boost,  -43.31,  84557.00, 1499.90,  665.09,  263.46, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.74, 3,   boost,  -43.93,  84516.00, 1503.86,  669.04,  263.00, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.75, 3,   boost,  -44.54,  84497.00, 1505.69,  670.87,  262.53, 31.3, 8.34, 8.34, 8.41
6, 10475, 3,     2.76, 3,   boost,  -45.13,  84497.00, 1505.69,  670.87,  262.06, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.77, 3,   boost,  -45.70,  84459.00, 1509.35,  674.54,  261.58, 31.3, 8.34, 8.35, 8.40
6, 10475, 3,     2.78, 3,   boost,  -46.26,  84438.00, 1511.38,  676.56,  261.10, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.79, 3,   boost,  -46.81,  84413.00, 1513.79,  678.98,  260.61, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.80, 3,   boost,  -47.34,  84385.00, 1516.49,  681.68,  260.12, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.81, 3,   boost,  -47.86,  84360.00, 1518.91,  684.09,  259.62, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.82, 3,   boost,  -48.36,  84339.00, 1520.94,  686.12,  259.12, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.83, 3,   boost,  -48.84,  84318.00, 1522.96,  688.15,  258.61, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.84, 3,   boost,  -49.32,  84290.00, 1525.67,  690.85,  258.10, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.85, 3,   boost,  -49.77,  84258.00, 1528.76,  693.95,  257.58, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.86, 3,   boost,  -50.22,  84206.00, 1533.79,  698.97,  257.06, 31.3, 8.34, 8.34, 8.41
6, 10475, 3,     2.87, 3,   boost,  -50.64,  84206.00, 1533.79,  698.97,  256.53, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.88, 3,   boost,  -51.05,  84113.00, 1542.79,  707.97,  256.00, 31.3, 8.34, 8.35, 8.40
6, 10475, 3,     2.89, 3,   boost,  -51.45,  84021.00, 1551.69,  716.88,  255.47, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.90, 3,   boost,  -51.84,  83980.00, 1555.67,  720.85,  254.93, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.91, 3,   boost,  -52.21,  83943.00, 1559.25,  724.44,  254.39, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.92, 3,   boost,  -52.56,  83905.00, 1562.94,  728.12,  253.84, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.93, 3,   boost,  -52.90,  83881.00, 1565.26,  730.45,  253.30, 31.3, 8.34, 8.35, 8.40
6, 10475, 3,     2.94, 3,   boost,  -53.23,  83860.00, 1567.30,  732.49,  252.74, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.95, 3,   boost,  -53.54,  83832.00, 1570.02,  735.20,  252.19, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     2.96, 3,   boost,  -53.83,  83813.00, 1571.86,  737.05,  251.63, 31.3, 8.35, 8.34, 8.40
6, 10475, 3,     2.97, 3,   boost,  -54.12,  83793.00, 1573.80,  738.99,  251.07, 31.3, 8.34, 8.34, 8.41
6, 10475, 3,     2.98, 3,   boost,  -54.39,  83793.00, 1573.80,  738.99,  250.50, 31.3, 8.32, 8.34, 8.40
6, 10475, 3,     2.99, 3,   boost,  -54.64,  83781.00, 1574.97,  740.15,  249.94, 31.3, 8.34, 8.35, 8.40
6, 10475, 3,     3.00, 3,   boost,  -54.89,  83768.00, 1576.23,  741.42,  249.37, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.01, 3,   boost,  -55.11,  83754.00, 1577.59,  742.78,  248.79, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.02, 3,   boost,  -55.33,  83735.00, 1579.44,  744.62,  248.22, 31.3, 8.35, 8.35, 8.40
6, 10475, 3,     3.03, 3,   boost,  -55.53,  83722.00, 1580.70,  745.89,  247.64, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.04, 3,   boost,  -55.72,  83712.00, 1581.67,  746.86,  247.07, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.05, 3,   boost,  -55.89,  83706.00, 1582.25,  747.44,  246.49, 31.3, 8.34, 8.35, 8.40
6, 10475, 3,     3.06, 3,   boost,  -56.06,  83694.00, 1583.42,  748.61,  245.91, 31.3, 8.35, 8.35, 8.40
6, 10475, 3,     3.07, 3,   boost,  -56.20,  83680.00, 1584.78,  749.97,  245.32, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.08, 3,   boost,  -56.34,  83665.00, 1586.24,  751.42,  244.74, 31.3, 8.34, 8.34, 8.41
6, 10475, 3,     3.09, 3,   boost,  -56.46,  83665.00, 1586.24,  751.42,  244.16, 31.3, 8.32, 8.34, 8.40
6, 10475, 3,     3.10, 3,   boost,  -56.58,  83650.00, 1587.70,  752.88,  243.57, 31.3, 8.34, 8.35, 8.40
6, 10475, 3,     3.11, 3,   boost,  -56.67,  83631.00, 1589.54,  754.73,  242.98, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.12, 3,   boost,  -56.76,  83610.00, 1591.59,  756.77,  242.40, 31.3, 8.35, 8.34, 8.40
6, 10475, 3,     3.13, 3,   boost,  -56.83,  83584.00, 1594.12,  759.30,  241.81, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.14, 3,   boost,  -56.90,  83568.00, 1595.67,  760.86,  241.22, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.15, 3,   boost,  -56.95,  83555.00, 1596.94,  762.12,  240.64, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.16, 3,   boost,  -56.98,  83536.00, 1598.79,  763.97,  240.05, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.17, 3,   boost,  -57.01,  83510.00, 1601.32,  766.50,  239.46, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.18, 3,   boost,  -57.02,  83485.00, 1603.75,  768.94,  238.87, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.19, 3,   boost,  -57.03,  83468.00, 1605.41,  770.59,  238.28, 31.3, 8.34, 8.34, 8.41
6, 10475, 3,     3.20, 3,   boost,  -57.02,  83468.00, 1605.41,  770.59,  237.69, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.21, 3,   boost,  -57.00,  83434.00, 1608.72,  773.90,  237.11, 31.3, 8.34, 8.35, 8.40
6, 10475, 3,     3.22, 3,   boost,  -56.97,  83382.00, 1613.79,  778.97,  236.52, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.23, 3,   boost,  -56.93,  83356.00, 1616.32,  781.51,  235.93, 31.3, 8.35, 8.34, 8.40
6, 10475, 3,     3.24, 3,   boost,  -56.88,  83341.00, 1617.78,  782.97,  235.35, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.25, 3,   boost,  -56.81,  83310.00, 1620.81,  785.99,  234.76, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.26, 3,   boost,  -56.74,  83298.00, 1621.98,  787.16,  234.18, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.27, 3,   boost,  -56.66,  83267.00, 1625.00,  790.19,  233.59, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.28, 3,   boost,  -56.56,  83236.00, 1628.03,  793.21,  233.01, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.29, 3,   boost,  -56.46,  83218.00, 1629.78,  794.97,  232.43, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.30, 3,   boost,  -56.35,  83188.00, 1632.71,  797.90,  231.85, 31.3, 8.34, 8.34, 8.41
6, 10475, 3,     3.31, 3,   boost,  -56.22,  83188.00, 1632.71,  797.90,  231.26, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.32, 3,   boost,  -56.09,  83163.00, 1635.16,  800.34,  230.69, 31.3, 8.34, 8.35, 8.40
6, 10475, 3,     3.33, 3,   boost,  -55.95,  83136.00, 1637.79,  802.98,  230.11, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.34, 3,   boost,  -55.80,  83103.00, 1641.02,  806.20,  229.53, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.35, 3,   boost,  -55.64,  83083.00, 1642.97,  808.16,  228.96, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.36, 3,   boost,  -55.47,  83061.00, 1645.12,  810.31,  228.39, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.37, 3,   boost,  -55.29,  83043.00, 1646.88,  812.07,  227.82, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.38, 3,   boost,  -55.10,  83024.00, 1648.74,  813.93,  227.25, 31.3, 8.35, 8.34, 8.40
6, 10475, 3,     3.39, 3,   boost,  -54.90,  82993.00, 1651.77,  816.96,  226.69, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.40, 3,   boost,  -54.70,  82964.00, 1654.61,  819.80,  226.13, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.41, 3,   boost,  -54.49,  82935.00, 1657.45,  822.64,  225.57, 31.3, 8.34, 8.34, 8.41
6, 10475, 3,     3.42, 3,   boost,  -54.27,  82935.00, 1657.45,  822.64,  225.01, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.43, 3,   boost,  -54.04,  82910.00, 1659.90,  825.08,  224.45, 31.3, 8.34, 8.35, 8.40
6, 10475, 3,     3.44, 3,   boost,  -53.80,  82859.00, 1664.89,  830.08,  223.90, 31.3, 8.35, 8.34, 8.40
6, 10475, 3,     3.45, 3,   boost,  -53.56,  82843.00, 1666.46,  831.65,  223.35, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.46, 3,   boost,  -53.30,  82815.00, 1669.21,  834.39,  222.80, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.47, 3,   boost,  -53.04,  82790.00, 1671.66,  836.84,  222.25, 31.3, 8.35, 8.34, 8.40
6, 10475, 3,     3.48, 3,   boost,  -52.78,  82765.00, 1674.11,  839.29,  221.71, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.49, 3,   boost,  -52.50,  82759.00, 1674.70,  839.88,  221.17, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.50, 3,   boost,  -52.22,  82756.00, 1674.99,  840.18,  220.64, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.51, 3,   boost,  -51.94,  82736.00, 1676.95,  842.14,  220.10, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.52, 3,   boost,  -51.64,  82711.00, 1679.40,  844.59,  219.57, 31.3, 8.34, 8.35, 8.41
6, 10475, 3,     3.53, 3,   boost,  -51.34,  82711.00, 1679.40,  844.59,  219.05, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.54, 3,   boost,  -51.03,  82679.00, 1682.54,  847.73,  218.53, 31.3, 8.34, 8.35, 8.40
6, 10475, 3,     3.55, 3,   boost,  -50.72,  82647.00, 1685.69,  850.87,  218.01, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.56, 3,   boost,  -50.40,  82615.00, 1688.83,  854.01,  217.49, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.57, 3,   boost,  -50.08,  82593.00, 1690.99,  856.17,  216.98, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.58, 3,   boost,  -49.74,  82572.00, 1693.05,  858.24,  216.47, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.59, 3,   boost,  -49.41,  82561.00, 1694.13,  859.32,  215.96, 31.3, 8.35, 8.34, 8.40
6, 10475, 3,     3.60, 3,   boost,  -49.06,  82546.00, 1695.61,  860.79,  215.46, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.61, 3,   boost,  -48.72,  82548.00, 1695.41,  860.59,  214.96, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.62, 3,   boost,  -48.36,  82513.00, 1698.85,  864.03,  214.46, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.63, 3,   boost,  -48.01,  82487.00, 1701.41,  866.59,  213.97, 31.3, 8.34, 8.35, 8.41
6, 10475, 3,     3.64, 3,   boost,  -47.64,  82487.00, 1701.41,  866.59,  213.48, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.65, 3,   boost,  -47.27,  82465.00, 1703.57,  868.75,  213.00, 31.3, 8.34, 8.35, 8.40
6, 10475, 3,     3.66, 3,   boost,  -46.90,  82419.00, 1708.09,  873.28,  212.52, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.67, 3,   boost,  -46.53,  82386.00, 1711.34,  876.53,  212.04, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.68, 3,   boost,  -46.14,  82369.00, 1713.02,  878.20,  211.57, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.69, 3,   boost,  -45.76,  82337.00, 1716.17,  881.35,  211.10, 31.3, 8.37, 8.34, 8.40
6, 10475, 3,     3.70, 3,   boost,  -45.37,  82305.00, 1719.32,  884.50,  210.64, 31.3, 8.34, 8.34, 8.41
6, 10475, 3,     3.71, 3,   boost,  -44.98,  82280.00, 1721.78,  886.97,  210.18, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.72, 3,   boost,  -44.58,  82267.00, 1723.06,  888.25,  209.72, 31.3, 8.34, 8.35, 8.40
6, 10475, 3,     3.73, 3,   boost,  -44.18,  82249.00, 1724.84,  890.02,  209.27, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.74, 5,   coast,  -43.78,  82241.00, 1725.62,  890.81,  208.82, 31.3, 8.34, 8.34, 8.41
6, 10475, 3,     3.74, 5,   coast,  -43.78,  82241.00, 1725.62,  890.81,  208.82, 31.3, 8.34, 8.34, 8.41
6, 10475, 3,     3.75, 5,   coast,  -43.37,  82241.00, 1725.62,  890.81,  208.38, 31.3, 8.34, 8.34, 8.40
6, 10475, 3,     3.76, 5,   coast,  -42.97,  82202.00, 1729.47,  894.65,  207.94, 31.3, 8.34, 8.34, 8.40
